from,to,action,p(s),frequency
383,383,3,0.2,2
383,983,3,0.1,1
383,454,9,0.1,1
383,1768,7,0.1,1
383,965,3,0.1,1
383,20,6,0.1,1
384,383,3,0.11764705882352941,2
384,62,6,0.058823529411764705,1
384,62,5,0.058823529411764705,1
384,384,9,0.23529411764705882,4
384,384,7,0.11764705882352941,2
384,384,3,0.058823529411764705,1
384,600,9,0.11764705882352941,2
384,262,7,0.058823529411764705,1
384,262,3,0.058823529411764705,1
384,1230,6,0.058823529411764705,1
384,329,7,0.058823529411764705,1
385,385,3,0.2,1
385,385,7,0.2,1
385,365,9,0.2,1
385,709,7,0.2,1
385,258,5,0.2,1
386,386,7,0.17647058823529413,3
386,386,3,0.23529411764705882,4
386,386,9,0.11764705882352941,2
386,385,3,0.058823529411764705,1
386,385,7,0.058823529411764705,1
386,385,9,0.058823529411764705,1
386,709,7,0.058823529411764705,1
386,709,9,0.17647058823529413,3
386,1027,9,0.058823529411764705,1
387,332,3,1.0,1
388,390,6,0.5,1
388,722,5,0.5,1
389,31,6,0.5,3
389,389,6,0.16666666666666666,1
389,458,2,0.16666666666666666,1
389,1155,5,0.16666666666666666,1
390,387,7,0.5,1
390,206,6,0.5,1
391,252,5,1.0,1
392,317,6,0.3333333333333333,1
392,65,4,0.3333333333333333,1
392,507,4,0.3333333333333333,1
393,391,6,0.2,1
393,1068,8,0.2,1
393,393,5,0.2,1
393,1736,5,0.2,1
393,1851,6,0.2,1
394,395,6,1.0,1
395,394,6,0.3333333333333333,1
395,395,6,0.3333333333333333,1
395,44,6,0.3333333333333333,1
396,395,6,1.0,2
397,26,4,0.6666666666666666,2
397,24,4,0.3333333333333333,1
398,397,4,0.3333333333333333,1
398,1008,6,0.3333333333333333,1
398,398,6,0.3333333333333333,1
399,44,6,0.25,4
399,44,4,0.0625,1
399,399,6,0.125,2
399,399,4,0.125,2
399,399,5,0.1875,3
399,24,5,0.0625,1
399,884,6,0.0625,1
399,218,4,0.0625,1
399,238,6,0.0625,1
400,402,2,0.06666666666666667,1
400,400,8,0.4,6
400,400,2,0.13333333333333333,2
400,403,4,0.06666666666666667,1
400,1200,8,0.06666666666666667,1
400,534,10,0.06666666666666667,1
400,176,2,0.06666666666666667,1
400,176,8,0.06666666666666667,1
400,160,10,0.06666666666666667,1
401,401,6,0.09090909090909091,2
401,401,5,0.045454545454545456,1
401,401,4,0.2727272727272727,6
401,403,4,0.045454545454545456,1
401,417,6,0.045454545454545456,1
401,135,5,0.045454545454545456,1
401,131,4,0.13636363636363635,3
401,298,6,0.045454545454545456,1
401,298,4,0.045454545454545456,1
401,200,4,0.09090909090909091,2
401,19,4,0.045454545454545456,1
401,109,4,0.045454545454545456,1
401,111,4,0.045454545454545456,1
402,19,4,0.1,2
402,19,6,0.1,2
402,482,8,0.05,1
402,402,8,0.25,5
402,402,2,0.15,3
402,106,4,0.1,2
402,400,8,0.05,1
402,173,2,0.05,1
402,346,10,0.05,1
402,176,2,0.05,1
402,1065,8,0.05,1
403,19,4,0.125,3
403,19,6,0.041666666666666664,1
403,19,5,0.041666666666666664,1
403,403,6,0.2916666666666667,7
403,403,4,0.041666666666666664,1
403,403,5,0.20833333333333334,5
403,400,2,0.041666666666666664,1
403,535,9,0.041666666666666664,1
403,196,6,0.041666666666666664,1
403,634,5,0.041666666666666664,1
403,1010,5,0.041666666666666664,1
403,440,4,0.041666666666666664,1
404,69,5,0.4166666666666667,5
404,69,4,0.08333333333333333,1
404,69,6,0.08333333333333333,1
404,404,6,0.08333333333333333,1
404,404,5,0.25,3
404,1169,6,0.08333333333333333,1
405,406,5,0.09090909090909091,3
405,406,6,0.030303030303030304,1
405,321,4,0.09090909090909091,3
405,321,5,0.18181818181818182,6
405,405,5,0.24242424242424243,8
405,405,4,0.030303030303030304,1
405,405,6,0.09090909090909091,3
405,408,5,0.12121212121212122,4
405,376,5,0.030303030303030304,1
405,420,9,0.030303030303030304,1
405,1532,8,0.030303030303030304,1
405,226,5,0.030303030303030304,1
406,406,5,0.2857142857142857,2
406,404,5,0.14285714285714285,1
406,436,5,0.14285714285714285,1
406,664,5,0.14285714285714285,1
406,664,6,0.14285714285714285,1
406,1397,5,0.14285714285714285,1
407,407,1,0.9761904761904762,41
407,408,4,0.023809523809523808,1
408,408,6,0.05,2
408,408,5,0.475,19
408,408,4,0.1,4
408,407,6,0.05,2
408,420,9,0.05,2
408,376,4,0.025,1
408,376,5,0.15,6
408,419,9,0.025,1
408,850,6,0.025,1
408,265,6,0.025,1
408,1256,5,0.025,1
409,127,6,0.25,2
409,409,6,0.25,2
409,409,4,0.125,1
409,409,5,0.125,1
409,90,4,0.125,1
409,213,5,0.125,1
410,410,5,0.25,2
410,412,6,0.125,1
410,412,5,0.125,1
410,780,6,0.125,1
410,780,5,0.125,1
410,843,6,0.25,2
411,76,4,0.5714285714285714,4
411,76,6,0.14285714285714285,1
411,1126,5,0.14285714285714285,1
411,1318,6,0.14285714285714285,1
412,412,6,0.18181818181818182,2
412,412,5,0.18181818181818182,2
412,131,4,0.09090909090909091,1
412,131,5,0.09090909090909091,1
412,562,4,0.09090909090909091,1
412,137,4,0.09090909090909091,1
412,50,6,0.09090909090909091,1
412,50,4,0.09090909090909091,1
412,50,5,0.09090909090909091,1
413,401,4,0.4,2
413,604,9,0.2,1
413,497,7,0.2,1
413,606,7,0.2,1
414,293,6,0.04,1
414,293,4,0.04,1
414,414,9,0.28,7
414,414,3,0.2,5
414,414,7,0.12,3
414,813,9,0.04,1
414,1270,7,0.04,1
414,82,9,0.04,1
414,82,7,0.04,1
414,729,3,0.04,1
414,729,7,0.04,1
414,1173,3,0.04,1
414,1173,9,0.04,1
415,27,4,0.07692307692307693,1
415,401,5,0.07692307692307693,1
415,298,4,0.07692307692307693,1
415,298,6,0.07692307692307693,1
415,415,6,0.15384615384615385,2
415,415,5,0.15384615384615385,2
415,1018,5,0.07692307692307693,1
415,1018,4,0.07692307692307693,1
415,559,5,0.07692307692307693,1
415,66,6,0.07692307692307693,1
415,403,6,0.07692307692307693,1
416,31,6,0.14285714285714285,1
416,416,4,0.2857142857142857,2
416,76,4,0.14285714285714285,1
416,652,6,0.14285714285714285,1
416,83,6,0.14285714285714285,1
416,1155,6,0.14285714285714285,1
417,131,4,0.6666666666666666,2
417,417,4,0.3333333333333333,1
418,418,6,0.2222222222222222,4
418,418,4,0.16666666666666666,3
418,418,5,0.05555555555555555,1
418,204,4,0.05555555555555555,1
418,633,4,0.05555555555555555,1
418,1006,4,0.05555555555555555,1
418,1006,6,0.05555555555555555,1
418,77,5,0.05555555555555555,1
418,77,6,0.1111111111111111,2
418,1005,4,0.05555555555555555,1
418,1599,2,0.05555555555555555,1
418,127,4,0.05555555555555555,1
419,419,9,0.5,9
419,419,3,0.16666666666666666,3
419,421,3,0.05555555555555555,1
419,421,1,0.05555555555555555,1
419,376,5,0.1111111111111111,2
419,454,3,0.05555555555555555,1
419,222,3,0.05555555555555555,1
420,420,9,0.14285714285714285,1
420,420,3,0.2857142857142857,2
420,420,7,0.14285714285714285,1
420,419,9,0.2857142857142857,2
420,408,4,0.14285714285714285,1
421,421,1,0.9803921568627451,50
421,1120,8,0.0196078431372549,1
422,422,9,0.125,5
422,422,3,0.175,7
422,422,7,0.15,6
422,92,5,0.025,1
422,92,6,0.05,2
422,92,4,0.05,2
422,384,9,0.025,1
422,384,7,0.025,1
422,384,3,0.025,1
422,162,7,0.05,2
422,162,3,0.025,1
422,21,4,0.025,1
422,65,5,0.025,1
422,65,4,0.05,2
422,379,9,0.025,1
422,262,3,0.025,1
422,1490,7,0.025,1
422,456,3,0.075,3
422,62,6,0.025,1
423,39,4,0.6666666666666666,2
423,502,4,0.3333333333333333,1
424,425,5,1.0,1
425,93,5,0.07692307692307693,1
425,477,3,0.07692307692307693,1
425,1786,4,0.15384615384615385,2
425,425,6,0.23076923076923078,3
425,425,5,0.23076923076923078,3
425,425,4,0.15384615384615385,2
425,1936,6,0.07692307692307693,1
426,426,6,0.3333333333333333,1
426,426,5,0.3333333333333333,1
426,424,5,0.3333333333333333,1
427,427,3,0.22727272727272727,5
427,427,9,0.18181818181818182,4
427,427,7,0.18181818181818182,4
427,217,5,0.045454545454545456,1
427,299,3,0.09090909090909091,2
427,59,3,0.045454545454545456,1
427,59,7,0.09090909090909091,2
427,93,6,0.045454545454545456,1
427,979,3,0.045454545454545456,1
427,2159,9,0.045454545454545456,1
428,238,6,0.2,1
428,218,5,0.2,1
428,428,6,0.2,1
428,944,6,0.2,1
428,1089,6,0.2,1
429,428,4,0.16666666666666666,1
429,65,4,0.16666666666666666,1
429,65,6,0.16666666666666666,1
429,66,5,0.16666666666666666,1
429,234,6,0.16666666666666666,1
429,720,5,0.16666666666666666,1
430,44,6,0.25,1
430,44,4,0.25,1
430,56,6,0.25,1
430,430,6,0.25,1
431,50,4,0.5,1
431,780,6,0.5,1
432,432,6,0.21428571428571427,6
432,432,4,0.14285714285714285,4
432,431,4,0.03571428571428571,1
432,127,4,0.10714285714285714,3
432,127,6,0.03571428571428571,1
432,38,4,0.03571428571428571,1
432,38,5,0.03571428571428571,1
432,107,4,0.03571428571428571,1
432,795,6,0.17857142857142858,5
432,795,4,0.03571428571428571,1
432,795,5,0.03571428571428571,1
432,108,4,0.07142857142857142,2
432,48,6,0.03571428571428571,1
433,430,5,1.0,1
434,440,6,1.0,1
435,435,1,0.9411764705882353,16
435,437,4,0.058823529411764705,1
436,439,6,0.3333333333333333,1
436,406,5,0.3333333333333333,1
436,1418,5,0.3333333333333333,1
437,437,4,0.75,3
437,79,4,0.25,1
438,199,4,0.5,1
438,44,4,0.5,1
439,138,6,0.4,2
439,138,4,0.2,1
439,439,6,0.4,2
440,441,6,0.05263157894736842,1
440,440,4,0.2631578947368421,5
440,440,6,0.21052631578947367,4
440,65,4,0.05263157894736842,1
440,403,5,0.05263157894736842,1
440,403,4,0.05263157894736842,1
440,1228,6,0.05263157894736842,1
440,106,6,0.05263157894736842,1
440,286,4,0.05263157894736842,1
440,777,5,0.05263157894736842,1
440,777,4,0.05263157894736842,1
440,24,4,0.05263157894736842,1
441,441,6,0.5,1
441,436,4,0.5,1
442,442,1,0.5,1
442,435,1,0.5,1
443,443,1,0.6,6
443,270,1,0.4,4
444,92,5,0.2,1
444,142,5,0.4,2
444,114,8,0.2,1
444,65,6,0.2,1
445,453,3,1.0,1
446,59,7,0.1111111111111111,1
446,59,3,0.1111111111111111,1
446,446,7,0.1111111111111111,1
446,143,7,0.1111111111111111,1
446,143,3,0.4444444444444444,4
446,764,7,0.1111111111111111,1
447,243,5,0.06896551724137931,2
447,243,6,0.034482758620689655,1
447,447,5,0.5172413793103449,15
447,447,6,0.034482758620689655,1
447,447,4,0.034482758620689655,1
447,116,3,0.034482758620689655,1
447,320,5,0.034482758620689655,1
447,246,5,0.06896551724137931,2
447,856,5,0.034482758620689655,1
447,22,4,0.034482758620689655,1
447,319,9,0.034482758620689655,1
447,1731,10,0.06896551724137931,2
448,452,3,1.0,1
449,50,4,0.3333333333333333,1
449,603,7,0.3333333333333333,1
449,174,3,0.3333333333333333,1
450,146,3,1.0,2
451,451,5,0.75,3
451,443,6,0.25,1
452,445,9,1.0,1
453,63,9,1.0,1
454,454,3,0.08571428571428572,3
454,454,9,0.4857142857142857,17
454,454,7,0.17142857142857143,6
454,457,10,0.02857142857142857,1
454,130,9,0.02857142857142857,1
454,1060,7,0.05714285714285714,2
454,20,4,0.02857142857142857,1
454,13,6,0.02857142857142857,1
454,1445,3,0.05714285714285714,2
454,1445,1,0.02857142857142857,1
455,462,3,0.3333333333333333,1
455,462,7,0.3333333333333333,1
455,1004,9,0.3333333333333333,1
456,455,7,0.07692307692307693,1
456,422,9,0.07692307692307693,1
456,456,7,0.3076923076923077,4
456,456,3,0.15384615384615385,2
456,92,4,0.07692307692307693,1
456,318,7,0.07692307692307693,1
456,825,4,0.07692307692307693,1
456,825,6,0.07692307692307693,1
456,507,4,0.07692307692307693,1
457,457,8,0.5,9
457,457,2,0.16666666666666666,3
457,457,10,0.1111111111111111,2
457,461,2,0.05555555555555555,1
457,13,6,0.05555555555555555,1
457,249,10,0.05555555555555555,1
457,2006,4,0.05555555555555555,1
458,458,10,0.6666666666666666,2
458,459,2,0.3333333333333333,1
459,172,10,0.25,1
459,172,2,0.25,1
459,459,2,0.25,1
459,1938,8,0.25,1
460,463,7,0.16666666666666666,1
460,460,5,0.5,3
460,585,6,0.16666666666666666,1
460,1060,3,0.16666666666666666,1
461,460,4,0.07142857142857142,1
461,461,10,0.35714285714285715,5
461,461,2,0.14285714285714285,2
461,461,8,0.14285714285714285,2
461,333,10,0.07142857142857142,1
461,670,2,0.07142857142857142,1
461,670,8,0.07142857142857142,1
461,1258,2,0.07142857142857142,1
462,389,5,0.3333333333333333,1
462,455,3,0.3333333333333333,1
462,365,3,0.3333333333333333,1
463,456,7,0.1,1
463,463,3,0.2,2
463,463,9,0.1,1
463,463,7,0.2,2
463,317,6,0.1,1
463,386,9,0.1,1
463,171,3,0.1,1
463,1208,7,0.1,1
464,470,7,0.375,3
464,464,7,0.25,2
464,63,7,0.125,1
464,721,7,0.125,1
464,144,7,0.125,1
465,466,7,0.125,1
465,88,6,0.125,1
465,465,9,0.25,2
465,465,3,0.125,1
465,465,7,0.25,2
465,414,7,0.125,1
466,466,7,0.3333333333333333,1
466,15,3,0.3333333333333333,1
466,1338,5,0.3333333333333333,1
467,467,6,0.25,1
467,467,1,0.25,1
467,150,4,0.5,2
468,468,9,0.21428571428571427,3
468,468,3,0.21428571428571427,3
468,468,7,0.2857142857142857,4
468,465,7,0.14285714285714285,2
468,93,5,0.07142857142857142,1
468,427,3,0.07142857142857142,1
469,469,6,0.5,1
469,79,6,0.5,1
470,63,7,0.10526315789473684,4
470,470,3,0.39473684210526316,15
470,470,7,0.23684210526315788,9
470,470,9,0.02631578947368421,1
470,555,7,0.05263157894736842,2
470,555,3,0.02631578947368421,1
470,608,7,0.02631578947368421,1
470,141,7,0.02631578947368421,1
470,1329,3,0.02631578947368421,1
470,680,7,0.02631578947368421,1
470,295,5,0.02631578947368421,1
470,295,6,0.02631578947368421,1
471,471,9,0.1111111111111111,1
471,471,7,0.1111111111111111,1
471,471,3,0.2222222222222222,2
471,468,9,0.2222222222222222,2
471,143,7,0.1111111111111111,1
471,446,3,0.1111111111111111,1
471,93,5,0.1111111111111111,1
472,464,7,0.14285714285714285,1
472,153,7,0.14285714285714285,1
472,472,7,0.14285714285714285,1
472,472,3,0.14285714285714285,1
472,470,3,0.14285714285714285,1
472,470,7,0.14285714285714285,1
472,282,9,0.14285714285714285,1
473,473,1,0.9382022471910112,167
473,9,4,0.028089887640449437,5
473,372,1,0.028089887640449437,5
473,1585,1,0.0056179775280898875,1
474,475,2,1.0,1
475,228,2,1.0,1
476,112,6,0.09090909090909091,1
476,105,6,0.09090909090909091,1
476,322,5,0.09090909090909091,1
476,322,4,0.09090909090909091,1
476,108,5,0.09090909090909091,1
476,476,6,0.18181818181818182,2
476,476,5,0.09090909090909091,1
476,43,6,0.18181818181818182,2
476,833,4,0.09090909090909091,1
477,477,9,0.6666666666666666,4
477,477,3,0.16666666666666666,1
477,478,1,0.16666666666666666,1
478,93,6,1.0,1
479,487,8,1.0,1
480,480,8,0.6666666666666666,2
480,491,8,0.3333333333333333,1
481,488,8,1.0,1
482,479,8,0.5,1
482,1065,2,0.5,1
483,490,5,1.0,1
484,492,8,1.0,1
485,485,5,0.5,5
485,485,6,0.2,2
485,489,6,0.1,1
485,480,8,0.1,1
485,1293,9,0.1,1
486,485,5,1.0,1
487,484,8,1.0,1
488,402,8,1.0,1
489,489,1,0.5,1
489,485,4,0.5,1
490,493,5,1.0,1
491,351,8,0.2,1
491,351,2,0.2,1
491,491,8,0.6,3
492,66,4,0.09090909090909091,1
492,492,2,0.45454545454545453,5
492,825,5,0.09090909090909091,1
492,825,4,0.09090909090909091,1
492,825,6,0.09090909090909091,1
492,1189,2,0.09090909090909091,1
492,507,4,0.09090909090909091,1
493,486,5,1.0,1
494,497,3,0.041666666666666664,1
494,365,7,0.041666666666666664,1
494,365,9,0.041666666666666664,1
494,365,3,0.041666666666666664,1
494,83,4,0.041666666666666664,1
494,83,6,0.041666666666666664,1
494,1031,9,0.08333333333333333,2
494,681,7,0.041666666666666664,1
494,681,3,0.041666666666666664,1
494,494,3,0.041666666666666664,1
494,494,7,0.041666666666666664,1
494,494,9,0.125,3
494,171,7,0.08333333333333333,2
494,61,9,0.125,3
494,61,3,0.08333333333333333,2
494,1572,7,0.041666666666666664,1
494,77,4,0.041666666666666664,1
495,336,9,0.07692307692307693,1
495,495,9,0.07692307692307693,1
495,495,3,0.07692307692307693,1
495,495,7,0.15384615384615385,2
495,135,4,0.07692307692307693,1
495,135,5,0.07692307692307693,1
495,608,7,0.07692307692307693,1
495,61,3,0.07692307692307693,1
495,63,7,0.07692307692307693,1
495,76,4,0.07692307692307693,1
495,64,4,0.07692307692307693,1
495,161,3,0.07692307692307693,1
496,496,1,0.8636363636363636,38
496,501,1,0.11363636363636363,5
496,1250,1,0.022727272727272728,1
497,131,6,0.2,1
497,495,3,0.2,1
497,497,7,0.2,1
497,681,7,0.2,1
497,412,5,0.2,1
498,498,5,0.391304347826087,9
498,498,4,0.17391304347826086,4
498,339,9,0.08695652173913043,2
498,530,4,0.043478260869565216,1
498,19,4,0.043478260869565216,1
498,534,10,0.043478260869565216,1
498,692,5,0.043478260869565216,1
498,199,4,0.043478260869565216,1
498,157,4,0.043478260869565216,1
498,847,5,0.043478260869565216,1
498,106,4,0.043478260869565216,1
499,499,9,0.5,2
499,501,3,0.25,1
499,847,5,0.25,1
500,500,9,0.21739130434782608,5
500,500,3,0.17391304347826086,4
500,500,7,0.13043478260869565,3
500,499,9,0.043478260869565216,1
500,4,7,0.17391304347826086,4
500,4,3,0.08695652173913043,2
500,340,3,0.043478260869565216,1
500,340,7,0.08695652173913043,2
500,1118,3,0.043478260869565216,1
501,501,1,0.8529411764705882,29
501,496,1,0.14705882352941177,5
502,502,6,0.13043478260869565,9
502,502,4,0.14492753623188406,10
502,502,5,0.057971014492753624,4
502,76,6,0.07246376811594203,5
502,76,4,0.014492753623188406,1
502,76,5,0.014492753623188406,1
502,432,6,0.014492753623188406,1
502,432,5,0.014492753623188406,1
502,778,6,0.014492753623188406,1
502,38,6,0.028985507246376812,2
502,809,5,0.014492753623188406,1
502,43,4,0.028985507246376812,2
502,108,6,0.043478260869565216,3
502,108,4,0.028985507246376812,2
502,109,4,0.07246376811594203,5
502,109,5,0.014492753623188406,1
502,109,6,0.014492753623188406,1
502,39,4,0.014492753623188406,1
502,411,4,0.014492753623188406,1
502,77,6,0.028985507246376812,2
502,36,4,0.028985507246376812,2
502,127,4,0.014492753623188406,1
502,680,7,0.014492753623188406,1
502,782,6,0.014492753623188406,1
502,608,7,0.014492753623188406,1
502,503,4,0.014492753623188406,1
502,1315,4,0.014492753623188406,1
502,1159,4,0.028985507246376812,2
502,1159,6,0.014492753623188406,1
502,63,3,0.014492753623188406,1
502,1074,5,0.014492753623188406,1
502,1981,4,0.014492753623188406,1
502,179,2,0.014492753623188406,1
503,502,4,0.4,2
503,815,5,0.2,1
503,503,4,0.2,1
503,211,4,0.2,1
504,235,6,0.25,1
504,504,7,0.25,1
504,422,3,0.25,1
504,158,7,0.25,1
505,402,2,1.0,1
506,461,10,1.0,1
507,507,4,0.18,9
507,507,6,0.24,12
507,507,5,0.2,10
507,456,3,0.02,1
507,325,5,0.02,1
507,326,5,0.02,1
507,317,6,0.06,3
507,317,5,0.02,1
507,317,4,0.02,1
507,1174,5,0.02,1
507,1174,4,0.02,1
507,1230,4,0.02,1
507,1230,6,0.02,1
507,1230,5,0.02,1
507,684,8,0.02,1
507,684,2,0.02,1
507,684,10,0.02,1
507,92,5,0.02,1
507,422,7,0.02,1
507,825,6,0.02,1
508,218,6,1.0,1
509,284,4,0.14285714285714285,2
509,284,5,0.07142857142857142,1
509,284,6,0.14285714285714285,2
509,509,6,0.2857142857142857,4
509,509,5,0.07142857142857142,1
509,837,6,0.07142857142857142,1
509,27,6,0.07142857142857142,1
509,218,6,0.07142857142857142,1
509,288,4,0.07142857142857142,1
510,45,6,0.2,1
510,64,6,0.2,1
510,510,6,0.2,1
510,78,6,0.2,1
510,679,4,0.2,1
511,226,5,0.2727272727272727,3
511,511,5,0.2727272727272727,3
511,511,6,0.09090909090909091,1
511,777,5,0.09090909090909091,1
511,989,4,0.09090909090909091,1
511,65,6,0.18181818181818182,2
512,288,6,0.5,1
512,1452,7,0.5,1
513,514,3,0.16666666666666666,1
513,513,5,0.16666666666666666,1
513,639,6,0.16666666666666666,1
513,644,7,0.3333333333333333,2
513,642,8,0.16666666666666666,1
514,514,7,0.45454545454545453,5
514,514,3,0.09090909090909091,1
514,517,7,0.18181818181818182,2
514,282,7,0.09090909090909091,1
514,637,7,0.09090909090909091,1
514,644,7,0.09090909090909091,1
515,143,3,0.5,1
515,694,7,0.5,1
516,515,3,1.0,1
517,63,7,0.1,2
517,339,9,0.05,1
517,339,3,0.1,2
517,517,3,0.2,4
517,517,7,0.1,2
517,517,9,0.15,3
517,464,7,0.1,2
517,464,3,0.05,1
517,754,7,0.05,1
517,1367,3,0.05,1
517,1367,7,0.05,1
518,522,1,1.0,1
519,520,3,0.2,1
519,507,6,0.2,1
519,875,4,0.2,1
519,332,3,0.2,1
519,336,7,0.2,1
520,504,3,0.3333333333333333,1
520,318,7,0.6666666666666666,2
521,521,1,0.75,3
521,518,1,0.25,1
522,524,1,1.0,1
523,526,1,1.0,1
524,524,1,0.6666666666666666,2
524,525,4,0.3333333333333333,1
525,525,4,0.4,2
525,514,7,0.2,1
525,730,4,0.2,1
525,2,5,0.2,1
526,526,1,0.7777777777777778,7
526,523,1,0.1111111111111111,1
526,521,1,0.1111111111111111,1
527,527,1,0.8695652173913043,20
527,527,6,0.043478260869565216,1
527,529,1,0.043478260869565216,1
527,8,4,0.043478260869565216,1
528,528,1,0.8888888888888888,40
528,249,8,0.06666666666666667,3
528,683,1,0.022222222222222223,1
528,1465,1,0.022222222222222223,1
529,529,1,0.9612403100775194,372
529,529,6,0.007751937984496124,3
529,527,1,0.00516795865633075,2
529,124,4,0.015503875968992248,6
529,824,1,0.002583979328165375,1
529,1523,1,0.002583979328165375,1
529,1723,1,0.002583979328165375,1
529,473,1,0.002583979328165375,1
530,532,4,0.5,1
530,498,4,0.5,1
531,531,1,0.6818181818181818,15
531,531,6,0.045454545454545456,1
531,296,4,0.09090909090909091,2
531,533,8,0.045454545454545456,1
531,632,1,0.13636363636363635,3
532,439,4,1.0,1
533,533,8,0.6666666666666666,2
533,296,4,0.3333333333333333,1
534,308,10,0.058823529411764705,1
534,534,10,0.23529411764705882,4
534,534,2,0.11764705882352941,2
534,534,8,0.17647058823529413,3
534,312,2,0.058823529411764705,1
534,312,8,0.058823529411764705,1
534,1199,8,0.058823529411764705,1
534,400,8,0.058823529411764705,1
534,1905,2,0.058823529411764705,1
534,847,5,0.058823529411764705,1
534,1935,10,0.058823529411764705,1
535,498,5,1.0,1
536,403,5,1.0,1
537,537,4,0.25,1
537,537,5,0.25,1
537,542,9,0.25,1
537,541,4,0.25,1
538,538,8,0.4,2
538,538,10,0.2,1
538,543,4,0.2,1
538,1948,2,0.2,1
539,540,5,1.0,1
540,537,6,1.0,1
541,94,4,1.0,1
542,542,9,0.3,3
542,542,3,0.2,2
542,542,7,0.2,2
542,537,4,0.1,1
542,471,7,0.1,1
542,471,3,0.1,1
543,543,4,0.5,2
543,539,6,0.25,1
543,943,5,0.25,1
544,544,3,0.25,1
544,538,2,0.25,1
544,1783,3,0.25,1
544,729,7,0.25,1
545,545,6,0.3333333333333333,1
545,545,5,0.3333333333333333,1
545,546,5,0.3333333333333333,1
546,546,6,0.45454545454545453,5
546,546,5,0.18181818181818182,2
546,546,4,0.09090909090909091,1
546,545,6,0.09090909090909091,1
546,547,10,0.09090909090909091,1
546,1504,6,0.09090909090909091,1
547,548,5,1.0,1
548,550,5,1.0,1
549,549,6,0.4,2
549,112,5,0.2,1
549,105,4,0.2,1
549,212,6,0.2,1
550,551,3,0.5,1
550,362,5,0.5,1
551,269,9,0.16666666666666666,1
551,551,3,0.5,3
551,551,7,0.16666666666666666,1
551,608,3,0.16666666666666666,1
552,552,9,0.5,4
552,552,3,0.25,2
552,553,9,0.125,1
552,731,3,0.125,1
553,553,3,0.3333333333333333,1
553,553,7,0.3333333333333333,1
553,554,7,0.3333333333333333,1
554,542,7,1.0,1
555,555,3,0.15,3
555,555,7,0.35,7
555,555,9,0.05,1
555,552,9,0.05,1
555,556,7,0.1,2
555,729,3,0.05,1
555,470,3,0.05,1
555,680,7,0.05,1
555,471,3,0.05,1
555,471,7,0.05,1
555,63,7,0.05,1
556,139,7,0.25,1
556,556,3,0.25,1
556,555,3,0.5,2
558,143,7,1.0,1
559,560,4,0.1,2
559,559,4,0.25,5
559,559,5,0.05,1
559,559,6,0.1,2
559,782,6,0.05,1
559,1042,4,0.05,1
559,76,5,0.05,1
559,76,6,0.05,1
559,1127,4,0.05,1
559,1006,6,0.05,1
559,1346,4,0.05,1
559,1159,6,0.05,1
559,108,6,0.05,1
559,134,7,0.05,1
560,563,4,0.16666666666666666,1
560,560,6,0.16666666666666666,1
560,783,6,0.16666666666666666,1
560,108,6,0.16666666666666666,1
560,108,4,0.3333333333333333,2
561,561,6,0.09090909090909091,1
561,561,5,0.09090909090909091,1
561,561,4,0.45454545454545453,5
561,562,5,0.09090909090909091,1
561,562,4,0.09090909090909091,1
561,19,4,0.09090909090909091,1
561,1377,6,0.09090909090909091,1
562,77,6,0.09090909090909091,1
562,109,4,0.18181818181818182,2
562,109,6,0.2727272727272727,3
562,562,6,0.2727272727272727,3
562,362,5,0.09090909090909091,1
562,549,4,0.09090909090909091,1
563,43,4,0.16666666666666666,1
563,43,6,0.3333333333333333,2
563,833,6,0.16666666666666666,1
563,882,6,0.16666666666666666,1
563,1594,4,0.16666666666666666,1
564,145,3,1.0,1
565,564,7,0.3333333333333333,1
565,565,9,0.3333333333333333,1
565,731,3,0.3333333333333333,1
566,566,8,0.06666666666666667,1
566,566,2,0.13333333333333333,2
566,566,10,0.13333333333333333,2
566,76,4,0.06666666666666667,1
566,173,8,0.06666666666666667,1
566,83,6,0.06666666666666667,1
566,640,8,0.06666666666666667,1
566,1799,10,0.06666666666666667,1
566,80,10,0.06666666666666667,1
566,80,2,0.06666666666666667,1
566,402,10,0.06666666666666667,1
566,1911,10,0.06666666666666667,1
566,172,8,0.06666666666666667,1
567,143,7,1.0,1
568,150,4,0.5,1
568,472,7,0.5,1
569,571,6,0.030303030303030304,1
569,951,3,0.030303030303030304,1
569,1135,6,0.06060606060606061,2
569,569,4,0.21212121212121213,7
569,569,6,0.21212121212121213,7
569,105,4,0.030303030303030304,1
569,105,6,0.06060606060606061,2
569,54,6,0.06060606060606061,2
569,37,6,0.030303030303030304,1
569,238,5,0.030303030303030304,1
569,284,6,0.030303030303030304,1
569,1859,5,0.030303030303030304,1
569,1670,6,0.030303030303030304,1
569,830,5,0.030303030303030304,1
569,2058,6,0.030303030303030304,1
569,1578,6,0.030303030303030304,1
569,2122,6,0.030303030303030304,1
569,1574,5,0.030303030303030304,1
570,94,6,0.2,1
570,76,5,0.2,1
570,76,4,0.4,2
570,767,6,0.2,1
571,31,6,1.0,1
572,572,5,0.6,3
572,572,6,0.2,1
572,582,7,0.2,1
573,573,7,0.5,1
573,504,7,0.5,1
574,574,5,0.5,1
574,572,5,0.5,1
575,580,7,0.5,1
575,336,7,0.5,1
576,576,5,0.29411764705882354,5
576,576,6,0.11764705882352941,2
576,576,4,0.11764705882352941,2
