id,value,p(s),frequency
822,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(LEFT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),2.9984108422536055e-05,1
823,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(OPPOSITE) NextIntersection(LEFT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
824,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),0.0004197775179155048,14
825,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
826,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(LEFT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),8.995232526760817e-05,3
827,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(LEFT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),2.9984108422536055e-05,1
828,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),0.001079427903211298,36
829,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(NONE) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),5.996821684507211e-05,2
830,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),5.996821684507211e-05,2
831,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(OPPOSITE) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00014992054211268027,5
832,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(CENTER) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),0.0002698569758028245,9
833,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),0.00011993643369014422,4
834,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),0.0003598093010704327,12
835,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
836,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.0002698569758028245,9
837,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(STOP) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.0008695391442535456,29
838,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00017990465053521634,6
839,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00029984108422536054,10
840,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00044976162633804086,15
841,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),0.00017990465053521634,6
842,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),8.995232526760817e-05,3
843,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),5.996821684507211e-05,2
844,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),0.00011993643369014422,4
845,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(NONE) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),2.9984108422536055e-05,1
846,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),2.9984108422536055e-05,1
847,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),0.0005696980600281851,19
848,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(NONE) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),2.9984108422536055e-05,1
849,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00011993643369014422,4
850,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),8.995232526760817e-05,3
851,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),0.00023987286738028844,8
852,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(NONE) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
853,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(OPPOSITE) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
854,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),2.9984108422536055e-05,1
855,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),0.00017990465053521634,6
856,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00014992054211268027,5
857,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
858,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00017990465053521634,6
859,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.0014392372042817307,48
860,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
861,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),5.996821684507211e-05,2
862,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00029984108422536054,10
863,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.0003298251926478966,11
864,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),2.9984108422536055e-05,1
865,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),2.9984108422536055e-05,1
866,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),8.995232526760817e-05,3
867,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
868,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
869,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
870,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(OPPOSITE) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
871,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),8.995232526760817e-05,3
872,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),2.9984108422536055e-05,1
873,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),2.9984108422536055e-05,1
874,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),0.0002098887589577524,7
875,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),0.00011993643369014422,4
876,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(OPPOSITE) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),0.00011993643369014422,4
877,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(OPPOSITE) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),5.996821684507211e-05,2
878,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),2.9984108422536055e-05,1
879,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),5.996821684507211e-05,2
880,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),0.00017990465053521634,6
881,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),0.0005696980600281851,19
882,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(YES),5.996821684507211e-05,2
883,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.0002098887589577524,7
884,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),0.0003598093010704327,12
885,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00017990465053521634,6
886,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),0.00011993643369014422,4
887,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),0.0003897934094929687,13
888,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),2.9984108422536055e-05,1
889,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),5.996821684507211e-05,2
890,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(STRAIGHT) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),0.0005696980600281851,19
891,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),5.996821684507211e-05,2
892,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(CENTER) NextIntersection(STRAIGHT) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),2.9984108422536055e-05,1
893,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),5.996821684507211e-05,2
894,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),8.995232526760817e-05,3
895,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(YES),5.996821684507211e-05,2
896,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(CENTER) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),2.9984108422536055e-05,1
897,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00023987286738028844,8
898,PedestrianNearby(YES) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00011993643369014422,4
899,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
900,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.0007496027105634014,25
901,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
902,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),2.9984108422536055e-05,1
903,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(RIGHT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
904,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00023987286738028844,8
905,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),5.996821684507211e-05,2
906,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(MOVING) Rotation(RIGHT) StopAreaNearby(STOP) IsZebraNearby(YES) IsTrafficLightNearby(NO) FrontObjects(NO),0.00011993643369014422,4
907,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(STOPPED) Rotation(LEFT) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.00011993643369014422,4
908,PedestrianNearby(NO) IsTwoWheelNearby(YES) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(NO),0.0002098887589577524,7
909,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(START) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(NO),2.9984108422536055e-05,1
910,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(END) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(STOPPED) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(NO) IsTrafficLightNearby(NO) FrontObjects(YES),0.0007795868189859374,26
911,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(STRAIGHT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
912,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(LEFT) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),5.996821684507211e-05,2
913,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(MIDDLE) LanePosition(ALIGNED) NextIntersection(LEFT) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(NO) IsZebraNearby(YES) IsTrafficLightNearby(YES) FrontObjects(NO),5.996821684507211e-05,2
914,PedestrianNearby(NO) IsTwoWheelNearby(NO) BlockProgress(INTERSECTION) LanePosition(ALIGNED) NextIntersection(NONE) Velocity(MOVING) Rotation(FORWARD) StopAreaNearby(TURN_STOP) IsZebraNearby(NO) IsTrafficLightNearby(YES) FrontObjects(YES),8.995232526760817e-05,3
