sample_token,scene_token,cam_type,category,attribute,visibility,bbox_bottom_corners,bbox_center
32e2619879854a83953c08ec8557f3bb,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.1991077172129), np.float64(1044.5913254303314)), (np.float64(1310.7116715502718), np.float64(1045.0611498477024)), (np.float64(1310.132892282787), np.float64(1044.4606745696688)), (np.float64(1310.620328449728), np.float64(1043.9908501522978))]","[np.float64(1310.666), np.float64(1044.526)]"
32e2619879854a83953c08ec8557f3bb,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1313.2136059717448), np.float64(1047.6459685849725)), (np.float64(1312.907103970978), np.float64(1048.1756859846546)), (np.float64(1312.216394028255), np.float64(1047.7760314150275)), (np.float64(1312.522896029022), np.float64(1047.2463140153454))]","[np.float64(1312.715), np.float64(1047.711)]"
32e2619879854a83953c08ec8557f3bb,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1310.7694074381484), np.float64(1045.2987977426558)), (np.float64(1310.3237822932838), np.float64(1045.8579428313978)), (np.float64(1309.5925925618517), np.float64(1045.2752022573443)), (np.float64(1310.0382177067163), np.float64(1044.7160571686022))]","[np.float64(1310.181), np.float64(1045.287)]"
32e2619879854a83953c08ec8557f3bb,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.3935546995128), np.float64(1046.2189745084374)), (np.float64(1310.794753263608), np.float64(1046.9187443565722)), (np.float64(1310.014445300487), np.float64(1046.2510254915624)), (np.float64(1310.6132467363918), np.float64(1045.5512556434276))]","[np.float64(1310.704), np.float64(1046.235)]"
4d7cf1ad5f9c4842bb6f135e058deed4,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1309.9749223800789), np.float64(1045.9845999452752)), (np.float64(1309.5039933897308), np.float64(1046.272575440847)), (np.float64(1309.0250776199211), np.float64(1045.489400054725)), (np.float64(1309.4960066102692), np.float64(1045.201424559153))]","[np.float64(1309.5), np.float64(1045.737)]"
4d7cf1ad5f9c4842bb6f135e058deed4,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.586657496545), np.float64(1044.9696706385437)), (np.float64(1311.1033399366024), np.float64(1045.4437309050195)), (np.float64(1310.5193425034552), np.float64(1044.8483293614565)), (np.float64(1311.0026600633978), np.float64(1044.3742690949807))]","[np.float64(1311.053), np.float64(1044.909)]"
4d7cf1ad5f9c4842bb6f135e058deed4,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1311.1344074381484), np.float64(1045.6927977426558)), (np.float64(1310.6887822932838), np.float64(1046.2519428313979)), (np.float64(1309.9575925618517), np.float64(1045.6692022573443)), (np.float64(1310.4032177067163), np.float64(1045.1100571686022))]","[np.float64(1310.546), np.float64(1045.681)]"
4d7cf1ad5f9c4842bb6f135e058deed4,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.744554699513), np.float64(1046.5719745084375)), (np.float64(1311.1457532636082), np.float64(1047.2717443565723)), (np.float64(1310.3654453004872), np.float64(1046.6040254915624)), (np.float64(1310.964246736392), np.float64(1045.9042556434276))]","[np.float64(1311.055), np.float64(1046.588)]"
c143943fd6e246448eab88ce1a0aeda9,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1310.3429223800788), np.float64(1046.6905999452752)), (np.float64(1309.8719933897307), np.float64(1046.978575440847)), (np.float64(1309.393077619921), np.float64(1046.1954000547248)), (np.float64(1309.8640066102691), np.float64(1045.907424559153))]","[np.float64(1309.868), np.float64(1046.443)]"
c143943fd6e246448eab88ce1a0aeda9,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.9996574965448), np.float64(1045.2946706385435)), (np.float64(1311.5163399366022), np.float64(1045.7687309050193)), (np.float64(1310.932342503455), np.float64(1045.1733293614564)), (np.float64(1311.4156600633976), np.float64(1044.6992690949805))]","[np.float64(1311.466), np.float64(1045.234)]"
c143943fd6e246448eab88ce1a0aeda9,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1311.597330323898), np.float64(1046.123163442296)), (np.float64(1311.148513968063), np.float64(1046.6797502537954)), (np.float64(1310.420669676102), np.float64(1046.092836557704)), (np.float64(1310.869486031937), np.float64(1045.5362497462045))]","[np.float64(1311.009), np.float64(1046.108)]"
c143943fd6e246448eab88ce1a0aeda9,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1312.2485546995129), np.float64(1047.0149745084375)), (np.float64(1311.649753263608), np.float64(1047.7147443565723)), (np.float64(1310.869445300487), np.float64(1047.0470254915624)), (np.float64(1311.4682467363918), np.float64(1046.3472556434276))]","[np.float64(1311.559), np.float64(1047.031)]"
47188ae2bc8c4faf83c909b135701176,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1310.6999223800788), np.float64(1047.3775999452753)), (np.float64(1310.2289933897307), np.float64(1047.665575440847)), (np.float64(1309.750077619921), np.float64(1046.882400054725)), (np.float64(1310.2210066102691), np.float64(1046.5944245591531))]","[np.float64(1310.225), np.float64(1047.13)]"
47188ae2bc8c4faf83c909b135701176,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1312.3926574965449), np.float64(1045.7016706385436)), (np.float64(1311.9093399366022), np.float64(1046.1757309050195)), (np.float64(1311.325342503455), np.float64(1045.5803293614565)), (np.float64(1311.8086600633976), np.float64(1045.1062690949807))]","[np.float64(1311.859), np.float64(1045.641)]"
47188ae2bc8c4faf83c909b135701176,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1312.0612338608419), np.float64(1046.5545317284398)), (np.float64(1311.6092380771413), np.float64(1047.1085396810151)), (np.float64(1310.884766139158), np.float64(1046.5174682715603)), (np.float64(1311.3367619228586), np.float64(1045.963460318985))]","[np.float64(1311.473), np.float64(1046.536)]"
47188ae2bc8c4faf83c909b135701176,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1312.752554699513), np.float64(1047.4579745084375)), (np.float64(1312.1537532636082), np.float64(1048.1577443565723)), (np.float64(1311.3734453004872), np.float64(1047.4900254915624)), (np.float64(1311.972246736392), np.float64(1046.7902556434276))]","[np.float64(1312.063), np.float64(1047.474)]"
a5f101af325144bd8b8f67694766e255,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.056922380079), np.float64(1048.0655999452752)), (np.float64(1310.585993389731), np.float64(1048.353575440847)), (np.float64(1310.1070776199213), np.float64(1047.5704000547248)), (np.float64(1310.5780066102693), np.float64(1047.282424559153))]","[np.float64(1310.582), np.float64(1047.818)]"
a5f101af325144bd8b8f67694766e255,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1312.7866574965449), np.float64(1046.1086706385436)), (np.float64(1312.3033399366022), np.float64(1046.5827309050194)), (np.float64(1311.719342503455), np.float64(1045.9873293614564)), (np.float64(1312.2026600633976), np.float64(1045.5132690949806))]","[np.float64(1312.253), np.float64(1046.048)]"
a5f101af325144bd8b8f67694766e255,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1312.5261181149644), np.float64(1046.9868993801476)), (np.float64(1312.0709577462237), np.float64(1047.5383103328206)), (np.float64(1311.3498818850358), np.float64(1046.9431006198522)), (np.float64(1311.8050422537765), np.float64(1046.3916896671792))]","[np.float64(1311.938), np.float64(1046.965)]"
a5f101af325144bd8b8f67694766e255,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1313.2575546995129), np.float64(1047.9009745084375)), (np.float64(1312.658753263608), np.float64(1048.6007443565722)), (np.float64(1311.878445300487), np.float64(1047.9330254915624)), (np.float64(1312.4772467363919), np.float64(1047.2332556434276))]","[np.float64(1312.568), np.float64(1047.917)]"
6f114ec641f8426399b69e844c0dfd62,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.422922380079), np.float64(1048.4705999452751)), (np.float64(1310.951993389731), np.float64(1048.758575440847)), (np.float64(1310.4730776199212), np.float64(1047.9754000547248)), (np.float64(1310.9440066102693), np.float64(1047.687424559153))]","[np.float64(1310.948), np.float64(1048.223)]"
6f114ec641f8426399b69e844c0dfd62,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1313.179657496545), np.float64(1046.5146706385435)), (np.float64(1312.6963399366023), np.float64(1046.9887309050193)), (np.float64(1312.112342503455), np.float64(1046.3933293614564)), (np.float64(1312.5956600633976), np.float64(1045.9192690949806))]","[np.float64(1312.646), np.float64(1046.454)]"
6f114ec641f8426399b69e844c0dfd62,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1312.9409832370882), np.float64(1047.3642628759937)), (np.float64(1312.4826764132342), np.float64(1047.9130614321225)), (np.float64(1311.765016762912), np.float64(1047.3137371240061)), (np.float64(1312.223323586766), np.float64(1046.7649385678774))]","[np.float64(1312.353), np.float64(1047.339)]"
6f114ec641f8426399b69e844c0dfd62,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1313.7615546995128), np.float64(1048.3439745084374)), (np.float64(1313.162753263608), np.float64(1049.0437443565722)), (np.float64(1312.382445300487), np.float64(1048.3760254915624)), (np.float64(1312.9812467363918), np.float64(1047.6762556434276))]","[np.float64(1313.072), np.float64(1048.36)]"
ed5b84e7ea6f434e99d7816b37d15f2f,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1311.691913989919), np.float64(1048.8942132425857)), (np.float64(1311.2621050849957), np.float64(1049.2405776536455)), (np.float64(1310.6860860100812), np.float64(1048.5257867574144)), (np.float64(1311.1158949150044), np.float64(1048.1794223463546))]","[np.float64(1311.189), np.float64(1048.71)]"
ed5b84e7ea6f434e99d7816b37d15f2f,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1313.572657496545), np.float64(1046.9216706385437)), (np.float64(1313.0893399366023), np.float64(1047.3957309050195)), (np.float64(1312.505342503455), np.float64(1046.8003293614565)), (np.float64(1312.9886600633977), np.float64(1046.3262690949807))]","[np.float64(1313.039), np.float64(1046.861)]"
ed5b84e7ea6f434e99d7816b37d15f2f,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,1,"[(np.float64(1313.3568291203123), np.float64(1047.7416256058968)), (np.float64(1312.8953907786704), np.float64(1048.2877937639423)), (np.float64(1312.1811708796877), np.float64(1047.684374394103)), (np.float64(1312.6426092213296), np.float64(1047.1382062360576))]","[np.float64(1312.769), np.float64(1047.713)]"
739b12938d0e410d9b8fc832dfad5510,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1312.0489775953308), np.float64(1049.3159255587834)), (np.float64(1311.6727133884901), np.float64(1049.7198181765057)), (np.float64(1311.0010224046694), np.float64(1049.0940744412164)), (np.float64(1311.37728661151), np.float64(1048.6901818234942))]","[np.float64(1311.525), np.float64(1049.205)]"
dcbe451d383e450786aaad04ab9d3790,6f83169d067343658251f72e1dd17dbc,CAM_FRONT,human.pedestrian.adult,pedestrian.moving,4,"[(np.float64(1312.421913361907), np.float64(1049.6523499938273)), (np.float64(1312.1009419310221), np.float64(1050.1014394510134)), (np.float64(1311.354086638093), np.float64(1049.5676500061725)), (np.float64(1311.6750580689777), np.float64(1049.1185605489864))]","[np.float64(1311.888), np.float64(1049.61)]"
5991fad3280c4f84b331536c32001a04,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(1785.3436439920392), np.float64(856.6120673855876)), (np.float64(1787.3521870820978), np.float64(856.6549119345755)), (np.float64(1787.2603560079606), np.float64(860.9599326144123)), (np.float64(1785.251812917902), np.float64(860.9170880654244))]","[np.float64(1786.302), np.float64(858.786)]"
5991fad3280c4f84b331536c32001a04,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(1782.7254339939404), np.float64(856.3767447974901)), (np.float64(1784.7152809920603), np.float64(856.5333491527084)), (np.float64(1784.3565660060594), np.float64(861.09125520251)), (np.float64(1782.3667190079395), np.float64(860.9346508472917))]","[np.float64(1783.541), np.float64(858.734)]"
5991fad3280c4f84b331536c32001a04,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1782.190633709964), np.float64(875.4384014634618)), (np.float64(1782.2717990407837), np.float64(873.5491441519574)), (np.float64(1787.077366290036), np.float64(873.7555985365382)), (np.float64(1786.9962009592164), np.float64(875.6448558480425))]","[np.float64(1784.634), np.float64(874.597)]"
2578329fc3ae484bb23ef766808f4be5,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(1795.6314041957228), np.float64(861.7355495107435)), (np.float64(1793.5250549048442), np.float64(861.6831886015157)), (np.float64(1793.626595804277), np.float64(857.5984504892566)), (np.float64(1795.7329450951556), np.float64(857.6508113984844))]","[np.float64(1794.629), np.float64(859.667)]"
2578329fc3ae484bb23ef766808f4be5,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(1788.2412550966085), np.float64(856.2024214967435)), (np.float64(1790.2545612636623), np.float64(856.2552824246823)), (np.float64(1790.1247449033915), np.float64(861.1995785032566)), (np.float64(1788.1114387363377), np.float64(861.1467175753178))]","[np.float64(1789.183), np.float64(858.701)]"
8057958576034e51bac9bdc5740128d5,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(1796.243651193383), np.float64(856.3971396479208)), (np.float64(1798.3081861476633), np.float64(856.4409622739704)), (np.float64(1798.204348806617), np.float64(861.3328603520793)), (np.float64(1796.1398138523366), np.float64(861.2890377260296))]","[np.float64(1797.224), np.float64(858.865)]"
8057958576034e51bac9bdc5740128d5,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(1792.7470864876072), np.float64(861.3793498695316)), (np.float64(1790.8443968102324), np.float64(861.251205452518)), (np.float64(1791.1549135123928), np.float64(856.6406501304684)), (np.float64(1793.0576031897676), np.float64(856.768794547482))]","[np.float64(1791.951), np.float64(859.01)]"
8057958576034e51bac9bdc5740128d5,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,2,"[(np.float64(1795.6294041957228), np.float64(861.7355495107435)), (np.float64(1793.5230549048442), np.float64(861.6831886015157)), (np.float64(1793.624595804277), np.float64(857.5984504892566)), (np.float64(1795.7309450951557), np.float64(857.6508113984844))]","[np.float64(1794.627), np.float64(859.667)]"
8057958576034e51bac9bdc5740128d5,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(1792.8524730337765), np.float64(876.2692091142555)), (np.float64(1792.849531743494), np.float64(873.677210783081)), (np.float64(1800.2695269662233), np.float64(873.6687908857446)), (np.float64(1800.2724682565058), np.float64(876.2607892169191))]","[np.float64(1796.561), np.float64(874.969)]"
23799328f65843fc9e0c71f2bfbe90ef,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(1796.243651193383), np.float64(856.3971396479208)), (np.float64(1798.3081861476633), np.float64(856.4409622739704)), (np.float64(1798.204348806617), np.float64(861.3328603520793)), (np.float64(1796.1398138523366), np.float64(861.2890377260296))]","[np.float64(1797.224), np.float64(858.865)]"
23799328f65843fc9e0c71f2bfbe90ef,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(1795.6274041957229), np.float64(861.7355495107435)), (np.float64(1793.5210549048443), np.float64(861.6831886015157)), (np.float64(1793.6225958042771), np.float64(857.5984504892566)), (np.float64(1795.7289450951557), np.float64(857.6508113984844))]","[np.float64(1794.625), np.float64(859.667)]"
23799328f65843fc9e0c71f2bfbe90ef,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(1792.8576087571346), np.float64(876.2717658735561)), (np.float64(1792.8444863328655), np.float64(873.6797990909794)), (np.float64(1800.2643912428653), np.float64(873.6422341264439)), (np.float64(1800.2775136671344), np.float64(876.2342009090206))]","[np.float64(1796.561), np.float64(874.957)]"
6af01b48aec7475eac1f8e9add0276ff,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1802.2349702524007), np.float64(876.3535325189606)), (np.float64(1802.2056132759758), np.float64(874.4847630928582)), (np.float64(1806.9350297475994), np.float64(874.4104674810393)), (np.float64(1806.9643867240243), np.float64(876.2792369071417))]","[np.float64(1804.585), np.float64(875.382)]"
6af01b48aec7475eac1f8e9add0276ff,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.truck,vehicle.parked,4,"[(np.float64(1792.8633791033442), np.float64(876.2759078497832)), (np.float64(1792.838950440313), np.float64(873.6840229679988)), (np.float64(1800.2586208966557), np.float64(873.614092150217)), (np.float64(1800.2830495596868), np.float64(876.2059770320013))]","[np.float64(1796.561), np.float64(874.945)]"
df7066fa5f0d4b708982747cc3feed14,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1802.2349702524007), np.float64(876.3535325189606)), (np.float64(1802.2056132759758), np.float64(874.4847630928582)), (np.float64(1806.9350297475994), np.float64(874.4104674810393)), (np.float64(1806.9643867240243), np.float64(876.2792369071417))]","[np.float64(1804.585), np.float64(875.382)]"
5f6cc6483988439a824cec99e28bb5b9,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1809.3075685325919), np.float64(876.4088759492838)), (np.float64(1809.4509525886992), np.float64(874.4711736985615)), (np.float64(1814.3964314674083), np.float64(874.8371240507163)), (np.float64(1814.253047411301), np.float64(876.7748263014386))]","[np.float64(1811.852), np.float64(875.623)]"
c9304cf98aad4ff0bb5b0cff0aab65d2,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1809.3175234828057), np.float64(876.3800503849927)), (np.float64(1809.443992431802), np.float64(874.4411706556284)), (np.float64(1814.3924765171944), np.float64(874.7639496150073)), (np.float64(1814.2660075681981), np.float64(876.7028293443716))]","[np.float64(1811.855), np.float64(875.572)]"
c9304cf98aad4ff0bb5b0cff0aab65d2,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1815.2269290169684), np.float64(876.4702784611866)), (np.float64(1815.2671785132543), np.float64(874.5987112093763)), (np.float64(1820.0570709830317), np.float64(874.7017215388134)), (np.float64(1820.0168214867458), np.float64(876.5732887906237))]","[np.float64(1817.642), np.float64(875.586)]"
c9304cf98aad4ff0bb5b0cff0aab65d2,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(1815.6984844090414), np.float64(856.8860901735079)), (np.float64(1817.6300741991633), np.float64(857.0665365164919)), (np.float64(1817.1875155909586), np.float64(861.8039098264921)), (np.float64(1815.2559258008366), np.float64(861.6234634835082))]","[np.float64(1816.443), np.float64(859.345)]"
79937d5eae1d450499677a0dcffa210c,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1815.2269290169684), np.float64(876.4702784611866)), (np.float64(1815.2671785132543), np.float64(874.5987112093763)), (np.float64(1820.0570709830317), np.float64(874.7017215388134)), (np.float64(1820.0168214867458), np.float64(876.5732887906237))]","[np.float64(1817.642), np.float64(875.586)]"
79937d5eae1d450499677a0dcffa210c,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1815.6404844090414), np.float64(856.9110901735079)), (np.float64(1817.5720741991634), np.float64(857.0915365164918)), (np.float64(1817.1295155909586), np.float64(861.8289098264921)), (np.float64(1815.1979258008366), np.float64(861.6484634835082))]","[np.float64(1816.385), np.float64(859.37)]"
5c85640c10d9485c86bf6eb44778c002,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1815.2269290169684), np.float64(876.4702784611866)), (np.float64(1815.2671785132543), np.float64(874.5987112093763)), (np.float64(1820.0570709830317), np.float64(874.7017215388134)), (np.float64(1820.0168214867458), np.float64(876.5732887906237))]","[np.float64(1817.642), np.float64(875.586)]"
5c85640c10d9485c86bf6eb44778c002,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1821.1831182712313), np.float64(876.3934231388805)), (np.float64(1821.2473175988616), np.float64(874.3494311021221)), (np.float64(1826.1868817287686), np.float64(874.5045768611194)), (np.float64(1826.1226824011383), np.float64(876.5485688978778))]","[np.float64(1823.685), np.float64(875.449)]"
91d9058720eb4c25a172236e14e11085,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1828.089182930662), np.float64(876.384665796636)), (np.float64(1828.1930189446894), np.float64(874.3092617197896)), (np.float64(1833.950817069338), np.float64(874.597334203364)), (np.float64(1833.8469810553106), np.float64(876.6727382802104))]","[np.float64(1831.02), np.float64(875.491)]"
91d9058720eb4c25a172236e14e11085,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1821.1831182712313), np.float64(876.3934231388805)), (np.float64(1821.2473175988616), np.float64(874.3494311021221)), (np.float64(1826.1868817287686), np.float64(874.5045768611194)), (np.float64(1826.1226824011383), np.float64(876.5485688978778))]","[np.float64(1823.685), np.float64(875.449)]"
91d9058720eb4c25a172236e14e11085,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1828.5046901875173), np.float64(862.0403401755211)), (np.float64(1826.7898691535274), np.float64(861.9767412652651)), (np.float64(1826.947309812483), np.float64(857.7316598244788)), (np.float64(1828.6621308464728), np.float64(857.7952587347348))]","[np.float64(1827.726), np.float64(859.886)]"
91d9058720eb4c25a172236e14e11085,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(1829.1020735572577), np.float64(872.467715431547)), (np.float64(1829.1654985392377), np.float64(870.550764396267)), (np.float64(1833.8659264427422), np.float64(870.7062845684529)), (np.float64(1833.8025014607622), np.float64(872.623235603733))]","[np.float64(1831.484), np.float64(871.587)]"
9768a199e4884a0db50d015703efe969,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1828.09338561315), np.float64(876.3661024565332)), (np.float64(1828.189826423017), np.float64(874.2903415911654)), (np.float64(1833.9486143868498), np.float64(874.5578975434668)), (np.float64(1833.852173576983), np.float64(876.6336584088345))]","[np.float64(1831.021), np.float64(875.462)]"
9768a199e4884a0db50d015703efe969,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.moving,4,"[(np.float64(1823.3124789441429), np.float64(872.3068967226451)), (np.float64(1823.3926292174322), np.float64(870.3905721327878)), (np.float64(1828.0915210558571), np.float64(870.5871032773549)), (np.float64(1828.0113707825678), np.float64(872.5034278672122))]","[np.float64(1825.702), np.float64(871.447)]"
9768a199e4884a0db50d015703efe969,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,3,"[(np.float64(1831.3928150009265), np.float64(861.8612492541388)), (np.float64(1829.2093161901644), np.float64(861.7802681242382)), (np.float64(1829.3971849990735), np.float64(856.7147507458612)), (np.float64(1831.5806838098356), np.float64(856.7957318757618))]","[np.float64(1830.395), np.float64(859.288)]"
39bc0a6b3692446d8ba3bde3d6a0774e,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1828.0976257274933), np.float64(876.3475284928863)), (np.float64(1828.1866695028766), np.float64(874.2714371639546)), (np.float64(1833.9463742725065), np.float64(874.5184715071136)), (np.float64(1833.8573304971233), np.float64(876.5945628360454))]","[np.float64(1831.022), np.float64(875.433)]"
39bc0a6b3692446d8ba3bde3d6a0774e,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1836.3256795580621), np.float64(877.3625338333434)), (np.float64(1836.3016608892742), np.float64(875.3796792992058)), (np.float64(1840.942320441938), np.float64(875.3234661666565)), (np.float64(1840.9663391107258), np.float64(877.3063207007941))]","[np.float64(1838.634), np.float64(876.343)]"
f6ef25ab02c0483b9df411ed84873f41,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1842.097566562082), np.float64(862.6092177436167)), (np.float64(1840.1480713050237), np.float64(862.4498306591101)), (np.float64(1840.5144334379181), np.float64(857.9687822563833)), (np.float64(1842.4639286949764), np.float64(858.1281693408898))]","[np.float64(1841.306), np.float64(860.289)]"
f6ef25ab02c0483b9df411ed84873f41,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1836.310679558062), np.float64(877.3465338333434)), (np.float64(1836.2866608892741), np.float64(875.3636792992058)), (np.float64(1840.9273204419378), np.float64(875.3074661666566)), (np.float64(1840.9513391107257), np.float64(877.2903207007942))]","[np.float64(1838.619), np.float64(876.327)]"
576f17c305324ed7bf460f0110617355,bebf5f5b2a674631ab5c88fd1aa9e87a,CAM_FRONT,vehicle.car,vehicle.parked,4,"[(np.float64(1842.0513422098297), np.float64(877.0982114164402)), (np.float64(1842.1098718339358), np.float64(875.1330828498824)), (np.float64(1847.1026577901703), np.float64(875.2817885835599)), (np.float64(1847.0441281660642), np.float64(877.2469171501177))]","[np.float64(1844.577), np.float64(876.19)]"
